Reference time: 04/16/19 06:14:52 UTC,,,,,,,,,,,,,,,,,,,,,,,,,
CentisecTime: 155539529240,,,,,,,,,,,,,,,,,,,,,,,,,
DeviceID: 71, DeviceFamily: S6, OFVersion: 2.1.0.999, FirmwareVersion: 1.01,,,,,,,,,,,,,,,,,,,,,,
Acceleration.forward,Acceleration.side,Acceleration.up,Rotation.roll,Rotation.pitch,Rotation.yaw,RawPlayerLoad,SmoothedPlayerLoad,imuAcceleration.forward,imuAcceleration.side,imuAcceleration.up,imuOrientation.forward,imuOrientation.side,imuOrientation.up,Facing,Latitude,Longitude,Odometer,RawVelocity,SmoothedVelocity,GNSS.LPS.Acceleration,MetabolicPower,GNSS.Fix,GNSS.Strength,GNSS.HDOP,HeartRate
-0.383328,-0.324764,-0.223608,47.824,-166.835,11.102,0.0410156,0.420693,-0.41863,-0.316673,-0.83605,0.864771,0.1982,0.461399,161.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.4114,-0.332992,-0.191664,56.364,-165.066,11.224,0.0371094,0.417766,-0.409549,-0.333418,-0.805138,0.855855,0.196915,0.478264,161.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.418176,-0.344124,-0.191664,64.965,-159.149,7.381,0.0224609,0.414949,-0.418285,-0.344099,-0.808529,0.846417,0.196491,0.494943,161.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.419628,-0.347512,-0.173272,72.529,-150.487,-2.684,0.0180664,0.412245,-0.406986,-0.350448,-0.803981,0.838532,0.194761,0.508855,166.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.411884,-0.34122,-0.160688,77.592,-136.701,-16.043,0.0131836,0.409654,-0.394123,-0.345324,-0.80682,0.831528,0.192145,0.521192,169.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.389136,-0.319924,-0.146652,81.435,-117.852,-31.781,0.0209961,0.407177,-0.369273,-0.324457,-0.81656,0.826399,0.188585,0.530566,167.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.353804,-0.294272,-0.14762,83.448,-98.454,-44.469,0.0302734,0.404812,-0.348303,-0.295499,-0.842108,0.823193,0.183678,0.53723,165.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.332508,-0.260392,-0.182952,84.668,-79.727,-54.839,0.0380859,0.40256,-0.361823,-0.254034,-0.871985,0.822117,0.178298,0.540679,161.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.314116,-0.219252,-0.207636,88.206,-62.159,-65.026,0.0444336,0.400423,-0.367184,-0.208112,-0.891748,0.822952,0.172753,0.541208,157.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.326216,-0.17424,-0.21538,95.709,-43.249,-77.653,0.0419922,0.398397,-0.375134,-0.164374,-0.875819,0.825581,0.166515,0.539155,150.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.327184,-0.155848,-0.199408,104.188,-23.79,-88.633,0.0283203,0.396477,-0.35913,-0.149683,-0.859565,0.830603,0.160289,0.533298,139.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.287496,-0.157784,-0.17666,112.423,-5.734,-99.125,0.0273438,0.394659,-0.31675,-0.152424,-0.876734,0.836315,0.15323,0.526401,135.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.223124,-0.151976,-0.176176,117.425,7.076,-104.615,0.0449219,0.392941,-0.279591,-0.142187,-0.925631,0.842367,0.146032,0.518741,132.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.163592,-0.12584,-0.1936,122.854,14.152,-104.127,0.0551758,0.391313,-0.259708,-0.110044,-0.977175,0.849336,0.139585,0.509062,117.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.137456,-0.103092,-0.250228,129.564,17.934,-98.759,0.0541992,0.389766,-0.292376,-0.0787943,-1.02107,0.856062,0.134265,0.499131,95.9741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.134068,-0.046464,-0.354772,137.433,27.145,-88.633,0.0825195,0.388295,-0.376813,-0.00934577,-1.06262,0.864068,0.132125,0.485725,70.4069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.165044,0.032912,-0.468996,154.574,49.41,-75.457,0.111328,0.386893,-0.486319,0.0823317,-1.07068,0.873671,0.134391,0.467587,50.6896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.132616,0.08712,-0.573056,180.133,78.202,-59.414,0.114746,0.385553,-0.560224,0.155662,-1.12445,0.884961,0.141852,0.443533,35.8865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.0847,0.115676,-0.656788,209.474,105.164,-41.297,0.104492,0.384267,-0.614726,0.206215,-1.17752,0.897702,0.153346,0.413058,24.8075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.049852,0.143264,-0.734228,238.022,128.466,-14.518,0.0957031,0.383019,-0.672376,0.259552,-1.2065,0.91075,0.170129,0.376284,14.6333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.020328,0.228932,-0.79134,266.936,150.243,31.72,0.105957,0.381797,-0.691363,0.38019,-1.23773,0.92218,0.195993,0.333424,6.58034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.094864,0.343156,-0.856196,286.761,154.391,89.06,0.128418,0.380592,-0.707943,0.543333,-1.25186,0.930323,0.231973,0.284056,5.92171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.11858,0.521752,-0.919116,301.279,131.211,153.781,0.15625,0.379399,-0.710783,0.77072,-1.17843,0.931485,0.279624,0.232692,0.702579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.009196,0.816508,-0.956868,322.324,85.034,225.151,0.230957,0.378217,-0.668178,1.06005,-0.889595,0.921935,0.340728,0.184226,-19.7185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.144716,1.02221,-0.964128,352.641,45.994,285.114,0.233887,0.377043,-0.577348,1.21894,-0.580167,0.901997,0.410158,0.134803,-39.3634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.161656,1.14853,-0.994136,375.516,9.089,336.415,0.176758,0.375873,-0.46725,1.31874,-0.386669,0.870492,0.484833,0.0847332,-51.5741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.116644,1.31116,-0.991716,391.681,-33.733,375.272,0.164551,0.374701,-0.272537,1.41677,-0.203298,0.827399,0.560521,0.0350294,-60.9411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.069212,1.42054,-1.08706,404.857,-77.958,396.5,0.147949,0.373519,-0.162718,1.4967,-0.0315785,0.775248,0.631445,-0.0163484,-70.5701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.024684,1.45732,-1.23565,411.811,-102.48,398.086,0.146484,0.372313,-0.0922044,1.57073,0.0842218,0.715814,0.694501,-0.0726566,-78.9418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.194568,1.50669,-1.4307,410.774,-105.164,383.202,0.203613,0.371071,0.012933,1.714,0.190352,0.652874,0.745145,-0.13607,-85.7936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.369776,1.56187,-1.64076,406.809,-93.635,348.554,0.242676,0.369772,0.147089,1.85708,0.340847,0.589237,0.781147,-0.206419,-91.7979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.434632,1.60591,-1.77338,404.735,-75.457,299.632,0.194824,0.368401,0.27503,1.84811,0.556138,0.528026,0.801288,-0.281292,-96.8003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.407528,1.57687,-1.83,397.598,-47.946,237.046,0.109375,0.366947,0.33227,1.70432,0.728126,0.474963,0.804326,-0.357031,-107.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.34848,1.51105,-1.86679,378.444,-12.261,163.297,0.0756836,0.365404,0.337931,1.53048,0.852843,0.430467,0.793097,-0.430924,-117.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.247324,1.46071,-1.90938,349.408,32.391,73.017,0.0908203,0.363771,0.302631,1.35376,0.978975,0.398005,0.769682,-0.499181,-123.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.148104,1.40166,-1.90648,321.653,75.396,-12.017,0.0981445,0.362047,0.270965,1.16028,1.04977,0.375012,0.736773,-0.562612,-121.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.027104,1.3644,-1.86921,293.166,115.961,-88.267,0.11084,0.360227,0.244591,0.940272,1.10055,0.358489,0.699092,-0.618673,-119.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.103092,1.31261,-1.80242,266.692,152.683,-149.572,0.131836,0.358305,0.212223,0.714322,1.10404,0.346883,0.658185,-0.66818,-116.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.17666,1.21726,-1.73224,241.743,183.183,-203.435,0.130371,0.356276,0.185066,0.555162,1.04233,0.337161,0.617133,-0.710964,-113.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.237644,1.13692,-1.69981,217.282,202.459,-239.12,0.116211,0.354135,0.163466,0.433386,1.00596,0.327651,0.574686,-0.749921,-110.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.28798,1.11707,-1.69013,194.834,219.478,-260.592,0.081543,0.351883,0.184676,0.319701,1.01271,0.316571,0.534054,-0.783945,-109.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.305888,1.1282,-1.71191,177.205,234.789,-266.814,0.0419922,0.349517,0.232975,0.239839,1.04579,0.302113,0.498062,-0.812811,-107.613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.312664,1.15918,-1.74337,168.97,245.342,-257.664,0.027832,0.347034,0.29692,0.157039,1.08997,0.28246,0.464358,-0.839397,-105.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.315568,1.19693,-1.7574,166.713,252.235,-232.715,0.0302734,0.344437,0.364117,0.0529439,1.11786,0.257806,0.433918,-0.86328,-109.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.298628,1.23468,-1.75402,166.957,253.211,-193.919,0.0317383,0.341731,0.428976,-0.0564477,1.12203,0.229658,0.407527,-0.883843,-113.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.294272,1.26034,-1.73611,169.458,245.769,-140.788,0.0283203,0.338921,0.455989,-0.191402,1.10821,0.198779,0.384632,-0.901413,-115.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.318956,1.27582,-1.7061,169.641,235.46,-87.596,0.0302734,0.336023,0.42464,-0.353107,1.08212,0.167043,0.365927,-0.91553,-117.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.347512,1.28599,-1.67609,168.787,225.944,-36.661,0.0351563,0.333049,0.345758,-0.512674,1.04974,0.134376,0.348634,-0.927576,-119.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.392524,1.26663,-1.64076,165.737,217.648,12.017,0.0449219,0.330013,0.192155,-0.640923,1.0007,0.102405,0.334104,-0.936957,-124.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.438504,1.23372,-1.59526,160.186,210.572,47.946,0.0581055,0.326938,-0.0052132,-0.72004,0.934095,0.0712732,0.321379,-0.944265,-130.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.499004,1.20661,-1.5396,152.683,202.398,74.481,0.0727539,0.323842,-0.228877,-0.758838,0.856633,0.042432,0.308736,-0.950201,-136.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.563376,1.16838,-1.5004,145.241,194.163,88.45,0.078125,0.320737,-0.459496,-0.721288,0.789495,0.0163871,0.298099,-0.954394,-141.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.639364,1.13643,-1.43845,138.958,186.355,92.171,0.0908203,0.317631,-0.677927,-0.647447,0.700187,-0.00620684,0.287131,-0.957871,-148.671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.68244,1.09771,-1.36827,133.285,181.841,85.034,0.0893555,0.314534,-0.835445,-0.530688,0.601017,-0.0260962,0.277736,-0.960303,-155.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.705672,1.06044,-1.2947,126.331,176.229,70.089,0.0854492,0.311461,-0.941127,-0.402039,0.500474,-0.0433235,0.269098,-0.962138,-164.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.727936,1.04108,-1.225,117.364,169.702,48.983,0.0791016,0.308425,-1.02015,-0.287317,0.411071,-0.0576992,0.2623,-0.96326,-174.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.739552,1.03382,-1.15289,108.58,163.663,27.999,0.074707,0.305441,-1.0718,-0.195611,0.325845,-0.0695774,0.257464,-0.96378,172.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.726968,1.04108,-1.09045,99.43,157.868,7.686,0.065918,0.302525,-1.09506,-0.136884,0.258389,-0.0796945,0.25504,-0.963641,154.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.726,1.0314,-1.02318,90.89,151.28,-11.346,0.0664063,0.299693,-1.10893,-0.0775893,0.184059,-0.0878621,0.254451,-0.963086,132.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.730356,1.01834,-0.94138,79.91,145.607,-28.914,0.074707,0.29696,-1.11823,-0.0364324,0.0976751,-0.0941738,0.256099,-0.962053,100.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.737132,0.994136,-0.85184,68.442,138.592,-42.639,0.0839844,0.294342,-1.1179,-0.00769538,0.00376618,-0.0987391,0.259791,-0.960604,75.4149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.739552,0.968968,-0.761332,54.961,128.283,-53.68,0.0888672,0.291848,-1.11021,-0.00524569,-0.0873856,-0.101093,0.265705,-0.958739,47.1306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.771012,0.950092,-0.67518,39.101,116.388,-58.743,0.090332,0.289479,-1.12516,-0.0146951,-0.171266,-0.100722,0.274391,-0.956329,36.7684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.806344,0.91718,-0.585156,22.936,104.249,-58.743,0.0952148,0.287239,-1.13298,-0.0366884,-0.259164,-0.0977137,0.285354,-0.953428,32.5829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.835868,0.89056,-0.530948,5.49,95.221,-55.388,0.0795898,0.285135,-1.13546,-0.0709108,-0.30763,-0.0929804,0.298396,-0.949902,29.0669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.840708,0.868296,-0.486904,-11.712,85.339,-49.349,0.0629883,0.283175,-1.11576,-0.130099,-0.339738,-0.0865003,0.313977,-0.945482,27.5169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.848452,0.833932,-0.461736,-25.986,70.089,-41.114,0.050293,0.281374,-1.08732,-0.178461,-0.356251,-0.0779751,0.330489,-0.940583,26.0333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.864424,0.789888,-0.444312,-36.966,54.046,-32.696,0.0483398,0.279747,-1.05893,-0.21802,-0.36778,-0.0671227,0.347824,-0.935154,25.9557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.878944,0.758428,-0.422048,-46.36,38.308,-25.193,0.0444336,0.278309,-1.03125,-0.274963,-0.378062,-0.0538327,0.36526,-0.929348,26.8831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.911856,0.729872,-0.395428,-53.924,23.607,-16.714,0.0463867,0.277075,-1.01844,-0.334666,-0.390628,-0.0383128,0.382654,-0.923097,27.9644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.981552,0.731324,-0.399784,-60.878,11.773,-8.235,0.0507813,0.276057,-1.03931,-0.410807,-0.360327,-0.0202956,0.401341,-0.915704,29.8174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.03334,0.7381,-0.42592,-62.281,4.453,-5.002,0.050293,0.275263,-1.03507,-0.488167,-0.304066,-0.000591059,0.420019,-0.907515,32.2408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.12046,0.740036,-0.462704,-62.647,4.331,-4.758,0.0727539,0.274703,-1.05944,-0.559253,-0.237107,0.0205588,0.437749,-0.898862,37.2697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.12482,0.706156,-0.505296,-60.024,6.466,-6.71,0.0512695,0.274393,-1.00749,-0.580838,-0.183434,0.0413351,0.453425,-0.890335,41.9169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.08077,0.665984,-0.58322,-57.096,-1.83,-12.749,0.0639648,0.274349,-0.916218,-0.561103,-0.106995,0.0625942,0.466767,-0.882162,43.9277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.06819,0.656304,-0.611292,-53.558,-21.167,-17.324,0.046875,0.274587,-0.843128,-0.591389,-0.0593436,0.0864013,0.478993,-0.873556,46.3238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.07448,0.666468,-0.63404,-49.166,-44.53,-19.947,0.03125,0.275128,-0.771202,-0.642824,-0.00364721,0.113426,0.489677,-0.864494,49.0887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.08368,0.689216,-0.628716,-45.323,-70.333,-20.313,0.015625,0.276001,-0.680647,-0.711237,0.0370728,0.143709,0.499363,-0.854391,51.8652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.08997,0.717288,-0.639364,-41.297,-91.561,-16.226,0.0229492,0.277242,-0.579153,-0.759035,0.0953395,0.175896,0.508362,-0.842988,55.0028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.08561,0.767624,-0.681956,-40.626,-109.922,-8.479,0.0449219,0.278876,-0.461415,-0.777687,0.189608,0.208792,0.516901,-0.830192,58.4217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.07351,0.831996,-0.756492,-43.127,-130.357,4.636,0.0737305,0.280921,-0.344115,-0.75624,0.314007,0.241669,0.526226,-0.81528,61.9809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.06625,0.887172,-0.816992,-45.079,-151.097,20.984,0.0771484,0.283385,-0.245925,-0.717065,0.420133,0.27409,0.536013,-0.798476,65.6656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.06044,0.916696,-0.90266,-49.227,-171.166,39.65,0.0825195,0.286269,-0.1917,-0.637634,0.52851,0.30525,0.546144,-0.780095,72.1432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.07884,0.952996,-0.989296,-52.765,-190.076,57.401,0.0883789,0.289575,-0.165955,-0.563755,0.64482,0.335849,0.558013,-0.758832,77.9237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.09481,0.97526,-1.07932,-56.608,-205.448,74.603,0.090332,0.293312,-0.168831,-0.474322,0.749623,0.364249,0.570218,-0.736325,83.0316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.10691,0.964128,-1.12385,-61.183,-218.441,87.108,0.0644531,0.297498,-0.191627,-0.397451,0.795309,0.391139,0.58186,-0.713056,85.7056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.12724,0.914276,-1.1587,-70.577,-228.689,97.295,0.0551758,0.302147,-0.25943,-0.326656,0.809732,0.415903,0.594727,-0.687986,88.3683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.15386,0.85184,-1.20806,-87.596,-236.68,104.615,0.0683594,0.307269,-0.35346,-0.254409,0.823945,0.439401,0.607308,-0.661894,90.9736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.17709,0.80344,-1.29809,-111.325,-242.353,107.116,0.0869141,0.312871,-0.464191,-0.155245,0.86454,0.461995,0.621278,-0.632909,93.8661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.18532,0.783596,-1.41715,-132.187,-247.538,105.286,0.102051,0.318952,-0.569582,-0.0272133,0.924098,0.482622,0.635525,-0.602648,96.6456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.18338,0.777304,-1.52654,-148.962,-255.041,99.552,0.10498,0.325508,-0.664509,0.104714,0.970372,0.501404,0.649948,-0.571105,99.4836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.18048,0.79618,-1.62818,-157.807,-265.838,88.694,0.102051,0.332538,-0.737284,0.231733,1.02017,0.519618,0.661784,-0.540406,102.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.1708,0.786984,-1.71723,-158.051,-275.598,76.372,0.0952148,0.340049,-0.823009,0.352989,1.03397,0.537841,0.671159,-0.51017,104.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.14805,0.780208,-1.76805,-158.844,-285.785,63.684,0.0727539,0.348044,-0.882507,0.456122,1.0164,0.555997,0.678581,-0.479996,107.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.1466,0.777788,-1.7879,-160.674,-295.789,50.386,0.0449219,0.356524,-0.931916,0.521707,0.993881,0.573945,0.684629,-0.449301,111.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.11514,0.7865,-1.79467,-160.735,-303.17,35.685,0.03125,0.365485,-0.952452,0.597161,0.954276,0.591533,0.688453,-0.419669,114.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.09916,0.795696,-1.78838,-162.504,-309.087,24.766,0.0200195,0.374923,-0.973443,0.652612,0.914707,0.60807,0.692048,-0.388999,117.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.07254,0.814572,-1.79225,-167.75,-314.455,17.446,0.0258789,0.384831,-0.991815,0.724533,0.875473,0.623519,0.69542,-0.357234,120.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.04544,0.81796,-1.80968,-174.033,-320.189,11.224,0.0283203,0.395203,-1.02944,0.800473,0.826592,0.638438,0.697588,-0.325221,123.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.01688,0.799568,-1.82274,-179.767,-324.337,6.161,0.0292969,0.406027,-1.07796,0.864986,0.756576,0.652446,0.698837,-0.293155,127.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.993168,0.78166,-1.83823,-185.745,-327.021,-0.061,0.0302734,0.417293,-1.12943,0.924928,0.686824,0.665327,0.699553,-0.260701,130.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.966548,0.746812,-1.85082,-189.588,-326.289,-9.15,0.0375977,0.428991,-1.1859,0.972729,0.601528,0.678026,0.698306,-0.229456,134.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.921052,0.689216,-1.84743,-192.211,-321.897,-19.52,0.0551758,0.441113,-1.23513,1.00603,0.482806,0.689947,0.695965,-0.199011,137.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.860552,0.64614,-1.83872,-192.882,-316.346,-29.219,0.0639648,0.453644,-1.26247,1.04262,0.363094,0.701569,0.692081,-0.16978,140.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.804892,0.61468,-1.8363,-189.893,-308.782,-37.82,0.0639648,0.466569,-1.28578,1.07885,0.257181,0.712172,0.687419,-0.142361,143.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.740036,0.5808,-1.83097,-180.377,-297.68,-44.713,0.0683594,0.479868,-1.30058,1.11015,0.146075,0.721979,0.681803,-0.117857,147.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.666952,0.51546,-1.80484,-167.689,-283.894,-48.8,0.0844727,0.493516,-1.31004,1.10964,0.0101641,0.731047,0.675448,-0.0966429,153.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.630652,0.536756,-1.75692,-154.879,-267.79,-48.068,0.0615234,0.507475,-1.26705,1.11372,-0.0372841,0.73858,0.669607,-0.0782696,159.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.550308,0.534336,-1.72546,-122.122,-238.51,-37.759,0.0732422,0.521705,-1.22378,1.13729,-0.119954,0.74337,0.665532,-0.0668494,165.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.407528,0.32912,-1.69594,-100.65,-217.77,-18.117,0.157227,0.536171,-1.25834,1.08506,-0.375641,0.7462,0.662997,-0.060177,174.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.289432,0.222156,-1.69303,-87.718,-196.725,-1.891,0.157227,0.550856,-1.26587,1.08818,-0.538554,0.746884,0.662425,-0.0579501,-174.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.190696,0.17424,-1.66641,-74.359,-179.889,14.457,0.131836,0.565762,-1.22842,1.09903,-0.643932,0.745265,0.664158,-0.0589448,-164.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.109868,0.104544,-1.62769,-53.375,-166.896,26.962,0.121094,0.580903,-1.19796,1.0829,-0.745817,0.742121,0.667279,-0.0632105,-162.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.019844,-0.052756,-1.588,-30.256,-152.744,35.319,0.152344,0.596285,-1.2091,1.02686,-0.907504,0.738528,0.670443,-0.071291,-160.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.068244,-0.184888,-1.52266,-16.226,-140.3,36.722,0.161621,0.611917,-1.19219,0.966164,-1.05063,0.735973,0.672106,-0.0813461,-146.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.119064,-0.257004,-1.44668,-5.795,-126.88,32.94,0.134766,0.627801,-1.1484,0.915656,-1.12587,0.730827,0.676161,-0.0932656,-132.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.214412,-0.34122,-1.3823,-0.122,-114.314,14.945,0.137695,0.643929,-1.10865,0.886699,-1.24045,0.728836,0.676422,-0.106074,-121.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.289916,-0.376552,-1.31987,4.27,-98.698,0,0.117188,0.660271,-1.05772,0.86926,-1.3058,0.728937,0.673861,-0.120677,-109.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.374616,-0.444312,-1.26469,7.32,-76.189,-17.934,0.119629,0.676785,-1.03245,0.844705,-1.39715,0.730368,0.669095,-0.137383,-100.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.465608,-0.487388,-1.23033,10.187,-47.824,-34.77,0.111328,0.693457,-1.01286,0.848934,-1.47062,0.732659,0.662219,-0.15709,-93.3153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.540628,-0.483516,-1.18774,20.191,-15.799,-49.105,0.09375,0.710289,-0.974556,0.860227,-1.49702,0.735671,0.652431,-0.181994,-87.2967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.652916,-0.50094,-1.20516,34.343,15.006,-55.754,0.100098,0.727303,-0.98435,0.928732,-1.54604,0.735995,0.642676,-0.212787,-82.3493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
